2020.09.27 09:55,97.90
2020.09.27 10:00,97.90
2020.09.27 10:05,97.70
2020.09.27 03:55,97.30
2020.09.27 04:00,97.70
2020.09.27 04:05,97.30
2020.09.27 04:10,97.70
2020.09.27 04:15,97.30
2020.09.27 04:20,97.70
2020.09.27 04:25,97.70
2020.09.27 04:30,97.70
2020.09.27 04:35,97.70
2020.09.27 04:40,97.70
2020.09.27 10:30,97.30
2020.09.27 10:35,97.50
2020.09.27 10:40,97.90
2020.09.27 10:45,97.90
2020.09.27 10:50,97.90
2020.09.27 10:55,97.50
2020.09.27 11:00,97.70
2020.09.27 11:05,97.70
2020.09.27 11:10,97.90
2020.09.27 11:15,97.90
2020.09.28 05:00,98.40
2020.09.28 05:05,98.80
2020.09.28 05:10,98.20
2020.09.28 05:15,97.50
2020.09.28 05:20,97.70
2020.09.28 05:25,97.90
2020.09.28 05:30,97.90
2020.09.28 05:35,97.90
2020.09.28 05:40,97.70
2020.09.28 05:45,97.70
2020.09.28 05:50,97.30
2020.09.28 05:55,97.30
2020.09.28 06:00,97.50
2020.09.28 06:05,97.70
2020.09.28 06:10,97.30
2020.09.28 06:15,97.90
2020.09.28 06:30,97.90
2020.09.28 06:35,97.90
2020.09.28 06:40,97.30
2020.09.28 06:45,97.70
2020.09.28 06:50,97.70
2020.09.28 06:55,97.90
2020.09.28 07:00,97.50
2020.09.28 07:05,97.70
2020.09.28 07:10,97.50
2020.09.28 07:15,97.90
2020.09.28 07:20,97.90
2020.09.28 07:25,97.30
2020.09.28 07:30,97.90
2020.09.28 07:40,97.70
2020.09.28 07:45,97.70
2020.09.28 07:50,96.80
2020.09.28 07:55,97.30
2020.09.28 08:00,97.30
2020.09.28 08:05,97.30
2020.09.29 01:55,97.90
2020.09.29 02:00,97.50
2020.09.29 02:05,97.70
2020.09.29 02:10,97.70
2020.09.29 02:15,97.70
2020.09.29 02:20,97.30
2020.09.29 02:25,97.50
2020.09.29 02:30,98.40
2020.09.29 02:35,98.20
2020.09.29 02:40,97.90
2020.09.29 08:30,97.30
2020.09.29 08:35,95.00
2020.09.29 08:40,95.00
2020.09.29 08:45,97.50
2020.09.29 08:50,97.90
2020.09.29 08:55,97.30
2020.09.29 09:00,97.30
2020.09.29 09:05,97.30
2020.09.29 09:10,97.70
2020.09.29 09:15,97.30
2020.09.29 03:05,97.50
2020.09.29 03:10,97.70
2020.09.29 03:15,97.70
2020.09.29 03:20,97.90
2020.09.29 03:25,97.70
2020.09.29 03:30,97.50
2020.09.29 03:35,97.50
2020.09.29 03:40,97.30
2020.09.29 03:45,97.30
2020.09.29 03:50,97.90
2020.09.29 09:40,98.20
2020.09.29 09:45,97.30
2020.09.29 09:50,97.30
2020.09.29 09:55,98.20
2020.09.29 10:00,98.20
2020.09.29 10:05,98.20
2020.09.29 10:10,98.20
2020.09.29 10:15,98.40
2020.09.29 10:20,98.20
2020.09.29 10:25,98.40
2020.09.30 04:00,97.70
2020.09.30 04:15,97.70
2020.09.30 04:20,97.90
2020.09.30 04:25,97.90
2020.09.30 04:30,97.90
2020.09.30 04:35,97.90
2020.09.30 04:40,97.90
2020.09.30 04:45,97.90
2020.09.30 04:50,97.50
2020.09.30 04:55,97.50
2020.09.30 05:00,97.90
2020.09.30 02:00,97.00
2020.09.30 02:05,96.80
2020.09.30 02:10,97.70
2020.09.30 02:15,96.80
2020.09.30 02:20,97.70
2020.09.30 02:25,97.70
2020.09.30 02:30,97.30
2020.09.30 02:35,97.00
2020.09.30 02:40,97.00
2020.09.30 02:45,97.30
2020.09.30 02:50,97.70
2020.09.30 02:55,97.70
2020.09.30 03:00,96.80
2020.09.30 03:05,97.20
2020.09.30 03:10,97.00
2020.09.30 03:15,97.30
2020.09.30 03:20,97.70
2020.09.30 03:25,97.70
2020.09.30 03:30,97.90
2020.09.30 03:35,97.90
2020.09.30 03:40,96.80
2020.09.30 03:45,96.80
2020.09.30 03:50,97.70
2020.09.30 03:55,97.00
2020.09.30 04:00,97.30
2020.09.30 04:05,97.00
2020.09.30 04:10,97.00
2020.09.30 04:15,97.90
2020.09.30 06:00,97.70
2020.09.30 06:05,97.90
2020.09.30 06:10,97.30
2020.09.30 06:15,97.50
2020.09.30 06:20,97.90
2020.09.30 06:25,97.90
2020.09.30 06:30,97.50
2020.09.30 06:35,97.70
2020.09.30 06:40,97.70
2020.09.30 06:45,97.90
2020.09.30 06:50,97.70
2020.09.30 06:55,97.70
2020.09.30 07:05,97.30
2020.09.30 07:10,97.70
2020.09.30 07:15,97.70
2020.09.30 07:20,97.50
2020.09.30 07:25,97.90
2020.09.30 07:30,97.50
2020.09.30 07:35,97.70
2020.09.30 07:40,97.90
2020.10.01 01:30,98.20
2020.10.01 01:35,98.40
2020.10.01 01:40,98.40
2020.10.01 01:45,98.40
2020.10.01 01:50,98.20
2020.10.01 01:55,97.50
2020.10.01 02:00,97.90
2020.10.01 02:05,97.50
2020.10.01 02:10,97.90
2020.10.01 02:15,97.50
2020.10.01 08:00,98.10
2020.10.01 08:05,98.20
2020.10.01 08:10,98.20
2020.10.01 08:15,98.40
2020.10.01 08:20,98.40
2020.10.01 08:25,97.90
2020.10.01 08:30,98.20
2020.10.01 08:35,98.10
2020.10.01 08:40,97.90
2020.10.01 02:40,97.90
2020.10.01 02:45,97.50
2020.10.01 02:50,97.30
2020.10.01 02:55,97.50
2020.10.01 03:00,97.70
2020.10.01 03:05,97.50
2020.10.01 03:10,97.90
2020.10.01 03:15,97.90
2020.10.01 03:20,97.50
2020.10.01 03:25,97.70
2020.10.01 09:15,97.30
2020.10.01 09:20,97.30
2020.10.01 09:25,97.30
2020.10.01 09:30,97.20
2020.10.01 09:35,97.20
2020.10.01 09:40,97.30
2020.10.01 09:45,96.80
2020.10.01 09:50,97.90
2020.10.01 09:55,97.70
2020.10.01 10:00,97.70
2020.10.02 03:50,98.20
2020.10.02 03:55,97.30
2020.10.02 04:00,97.50
2020.10.02 04:05,97.70
2020.10.02 04:10,97.50
2020.10.02 04:15,97.90
2020.10.02 04:20,97.90
2020.10.02 04:25,97.90
2020.10.02 04:30,97.50
2020.10.02 04:35,98.40
2020.10.02 04:40,97.90
2020.10.02 04:45,97.90
2020.10.02 04:50,97.70
2020.10.02 04:55,97.70
2020.10.02 05:00,97.30
2020.10.02 05:05,97.50
2020.10.02 05:10,97.50
2020.10.02 05:15,97.70
2020.10.02 05:20,97.70
2020.10.02 05:25,97.50
2020.10.02 05:30,97.90
2020.10.02 05:35,97.30
2020.10.02 05:40,97.70
2020.10.02 06:00,97.90
2020.10.02 06:05,98.40
2020.10.02 06:10,98.40
2020.10.02 06:15,98.20
2020.10.02 06:20,98.20
2020.10.02 06:25,98.40
2020.10.02 06:30,97.90
2020.10.02 06:35,98.40
2020.10.02 06:40,98.40
2020.10.02 06:45,98.40
2020.10.02 06:50,98.40
2020.10.02 06:55,98.20
2020.10.02 07:05,97.90
2020.10.02 07:10,97.50
2020.10.02 07:15,97.90
2020.10.02 07:20,97.30
2020.10.02 07:25,97.90
2020.10.02 07:30,97.30
2020.10.02 07:35,97.50
2020.10.02 07:40,98.20
2020.10.02 05:05,96.80
2020.10.02 05:10,96.80
2020.10.02 05:15,97.20
2020.10.02 05:20,97.20
2020.10.02 05:25,97.20
2020.10.02 05:30,97.20
2020.10.02 05:35,96.80
2020.10.02 05:40,96.80
2020.10.02 05:45,97.20
2020.10.02 05:50,97.20
2020.10.02 11:40,98.40
2020.10.02 11:45,98.10
2020.10.02 11:50,97.90
2020.10.02 11:55,98.20
2020.10.03 12:00,98.20
2020.10.03 12:05,98.20
2020.10.03 12:10,98.20
2020.10.03 12:15,98.20
2020.10.03 12:20,98.10
2020.10.03 12:25,98.40
2020.10.03 06:15,97.20
2020.10.03 06:20,97.30
2020.10.03 06:25,97.30
2020.10.03 06:30,97.00
2020.10.03 06:35,97.30
2020.10.03 06:40,95.00
2020.10.03 06:45,97.20
2020.10.03 06:50,95.00
2020.10.03 06:55,95.00
2020.10.03 07:00,97.30
2020.10.03 07:05,97.30
2020.10.03 07:10,97.30
2020.10.03 07:15,97.00
2020.10.03 07:20,97.00
2020.10.03 07:25,97.00
2020.10.03 07:30,97.20
2020.10.03 07:35,97.30
2020.10.03 07:40,96.80
2020.10.03 07:45,97.30
2020.10.03 07:50,97.00
2020.10.03 07:55,97.70
2020.10.03 08:00,97.30
2020.10.03 08:05,97.50
2020.10.03 08:10,97.50
2020.10.03 08:15,97.70
2020.10.03 08:20,97.70
2020.10.03 08:25,97.90
2020.10.03 08:30,97.70
2020.10.03 08:35,97.90
2020.10.03 08:40,97.90
2020.10.03 08:45,96.80
2020.10.03 08:50,97.00
2020.10.03 08:55,97.30
2020.10.03 09:00,97.00
2020.10.03 09:05,97.20
2020.10.03 09:10,98.40
2020.10.03 09:15,97.70
2020.10.03 09:20,97.90
2020.10.03 09:25,97.30
2020.10.03 09:30,97.90
2020.10.03 09:35,97.70
2020.10.03 09:40,97.90
2020.10.03 09:45,97.70
2020.10.03 09:50,96.80
2020.10.03 09:55,97.00
2020.10.03 10:00,96.80
2020.10.03 10:05,96.80
2020.10.03 10:10,97.00
2020.10.03 10:15,97.30
2020.10.03 10:20,97.30
2020.10.03 10:25,97.30
2020.10.03 10:30,97.30
2020.10.03 10:35,97.30
2020.10.03 10:40,97.20
2020.10.03 04:35,96.80
2020.10.03 04:40,97.00
2020.10.03 04:45,97.30
2020.10.03 04:50,96.80
2020.10.03 04:55,97.30
2020.10.03 05:00,97.30
2020.10.03 05:05,97.30
2020.10.03 05:10,97.20
2020.10.03 05:15,97.20
2020.10.03 05:20,96.80
2020.10.03 05:25,97.20
2020.10.03 05:30,97.00
2020.10.03 05:35,96.80
2020.10.03 05:40,97.20
2020.10.03 11:30,97.70
2020.10.03 11:35,97.70
2020.10.03 11:40,97.70
2020.10.03 11:45,97.70
2020.10.03 11:50,97.90
2020.10.03 11:55,97.90
2020.10.04 12:00,97.70
2020.10.04 12:05,97.50
2020.10.04 12:10,97.50
2020.10.04 12:15,97.70
2020.10.04 06:05,97.30
2020.10.04 06:10,97.30
2020.10.04 06:15,98.20
2020.10.04 06:20,97.90
2020.10.04 06:25,98.40
2020.10.04 06:30,97.90
2020.10.04 06:35,97.90
2020.10.04 06:40,97.90
2020.10.04 06:45,98.40
2020.10.04 06:50,98.40
2020.10.04 01:20,99.00
2020.10.04 01:25,99.00
2020.10.04 01:30,99.70
2020.10.04 01:35,100.00
2020.10.04 01:40,98.20
2020.10.04 01:45,98.40
2020.10.04 01:50,98.20
2020.10.04 01:55,97.50
2020.10.04 02:00,97.50
2020.10.04 02:05,97.50
2020.10.04 02:10,97.50
2020.10.04 02:15,97.30
2020.10.04 02:20,97.30
2020.10.04 02:25,97.70
2020.10.04 02:30,97.90
2020.10.04 02:35,97.00
2020.10.04 02:40,97.30
2020.10.04 06:00,97.00
2020.10.04 06:05,96.80
2020.10.04 06:10,96.80
2020.10.04 06:15,97.30
2020.10.04 06:20,97.30
2020.10.04 06:25,97.20
2020.10.04 06:30,97.20
2020.10.04 06:35,97.20
2020.10.04 06:40,97.20
2020.10.04 06:45,97.20
2020.10.04 06:50,96.80
2020.10.04 06:55,97.00
2020.10.04 07:00,97.30
2020.10.04 07:05,97.70
2020.10.04 07:10,97.30
2020.10.04 07:15,97.90
2020.10.04 07:20,97.30
2020.10.04 07:25,97.70
2020.10.04 07:30,97.30
2020.10.04 07:35,97.70
2020.10.04 07:40,97.50
2020.10.04 07:45,97.50
2020.10.04 07:50,97.90
2020.10.04 07:55,97.30
2020.10.04 08:00,97.90
2020.10.04 08:05,97.70
2020.10.04 08:10,97.50
2020.10.04 08:20,97.70
2020.10.04 08:25,97.30
2020.10.04 08:30,97.50
2020.10.05 02:20,97.90
2020.10.05 02:25,97.30
2020.10.05 02:30,97.90
2020.10.05 02:35,97.70
2020.10.05 02:40,97.30
2020.10.05 02:45,97.90
2020.10.05 02:50,97.50
2020.10.05 02:55,97.70
2020.10.05 03:00,97.70
2020.10.05 08:50,97.90
2020.10.05 08:55,97.50
2020.10.05 09:00,97.90
2020.10.05 09:05,97.90
2020.10.05 09:10,97.70
2020.10.05 09:15,96.80
2020.10.05 09:20,97.30
2020.10.05 09:25,97.30
2020.10.05 09:30,97.70
2020.10.05 03:20,97.90
2020.10.05 03:25,98.40
2020.10.05 03:30,97.90
2020.10.05 03:35,97.50
2020.10.05 03:40,97.30
2020.10.05 03:45,97.70
2020.10.05 03:50,97.90
2020.10.05 03:55,97.70
2020.10.05 04:00,97.90
2020.10.05 04:05,97.30
2020.10.05 09:55,97.50
2020.10.05 10:00,97.90
2020.10.05 10:05,97.70
2020.10.05 10:10,97.50
2020.10.05 10:15,97.90
2020.10.05 10:20,97.70
2020.10.05 10:25,97.50
2020.10.05 10:30,97.50
2020.10.05 10:35,97.90
2020.10.06 04:25,98.10
2020.10.06 04:30,98.10
2020.10.06 04:35,98.20
2020.10.06 04:40,98.10
2020.10.06 04:45,98.40
2020.10.06 04:50,98.20
2020.10.06 04:55,98.20
2020.10.06 05:00,98.40
2020.10.06 05:05,98.10
2020.10.06 05:10,98.10
2020.10.06 05:15,97.90
2020.10.06 05:20,97.90
2020.10.06 05:25,98.20
2020.10.06 05:30,98.20
2020.10.06 05:35,98.20
2020.10.06 05:40,98.20
2020.10.06 05:45,98.40
2020.10.06 05:50,98.40
2020.10.06 05:55,97.90
2020.10.06 06:00,97.90
2020.10.06 06:05,97.90
2020.10.06 06:10,98.40
2020.10.06 06:15,98.40
2020.10.06 06:20,98.40
2020.10.06 06:25,98.40
2020.10.06 06:30,98.40
2020.10.06 06:35,98.40
2020.10.06 06:40,98.40
2020.10.06 06:45,98.40
2020.10.06 06:50,98.40
2020.10.06 06:55,98.40
2020.10.06 07:00,98.40
2020.10.06 07:05,98.40
2020.10.06 07:10,98.40
2020.10.06 07:15,98.40
2020.10.06 07:20,98.40
2020.10.06 07:25,98.40
2020.10.06 07:30,98.40
2020.10.06 07:35,98.40
2020.10.06 07:40,98.40
2020.10.06 07:45,98.40
2020.10.06 07:50,98.40
2020.10.06 07:55,98.40
2020.10.06 08:00,98.40
2020.10.06 08:05,98.40
2020.10.06 08:10,98.40
2020.10.06 08:15,98.40
2020.10.06 08:20,98.40
2020.10.06 08:25,98.40
2020.10.06 08:30,98.40
2020.10.06 09:25,97.90
2020.10.06 09:30,97.90
2020.10.06 09:35,97.50
2020.10.06 09:40,97.90
2020.10.06 09:45,97.50
2020.10.06 09:50,97.50
2020.10.06 09:55,97.30
2020.10.06 10:00,97.70
2020.10.06 10:05,97.70
2020.10.06 10:10,97.00
2020.10.06 10:15,97.00
2020.10.06 10:20,97.20
2020.10.06 10:25,97.30
2020.10.06 10:30,96.80
2020.10.06 10:35,96.80
2020.10.06 10:40,97.20
2020.10.06 10:45,97.30
2020.10.06 10:50,97.30
2020.10.06 10:55,97.70
